ID,T_Circularity,rect2_Width,rect2_Height,rect2_Phi,Area,Anisometry,Bulkiness,StructureFactor,Circularity,Compactness,Convexity,Rectangularity,ContLength,Ra,Rb,Phi,outer_Radius,inner_Radius,inner_Width,inner_Height,dist_Mean,dist_Deviation,Roundness,num_Sides,connect_Num,holes_Num,area_Holes,max_Diameter,Orientation,Euler_number,moments_M11,moments_M20,moments_M02,moments_Ia,moments_Ib,moments_M11_invar,moments_M20_invar,moments_M02_invar,moments_Phi1,moments_Phi2,moments_M21,moments_M12,moments_M03,moments_M30,moments_M21_invar,moments_M12_invar,moments_M03_invar,moments_M30_invar,moments_Psi1,moments_Psi2,moments_Psi3,moments_Psi4,sk_rect2_Width,sk_rect2_Height,sk_rect2_Phi,sk_Area,sk_Anisometry,sk_Bulkiness,sk_StructureFactor,sk_Circularity,sk_Compactness,sk_Convexity,sk_Rectangularity,sk_ContLength,sk_Ra,sk_Rb,sk_Phi,sk_outer_Radius,sk_inner_Radius,sk_inner_Width,sk_inner_Height,sk_dist_Mean,sk_dist_Deviation,sk_Roundness,sk_num_Sides,sk_connect_Num,sk_holes_Num,sk_area_Holes,sk_max_Diameter,sk_Orientation,sk_Euler_number,sk_moments_M11,sk_moments_M20,sk_moments_M02,sk_moments_Ia,sk_moments_Ib,sk_moments_M11_invar,sk_moments_M20_invar,sk_moments_M02_invar,sk_moments_Phi1,sk_moments_Phi2,sk_moments_M21,sk_moments_M12,sk_moments_M03,sk_moments_M30,sk_moments_M21_invar,sk_moments_M12_invar,sk_moments_M03_invar,sk_moments_M30_invar,sk_moments_Psi1,sk_moments_Psi2,sk_moments_Psi3,sk_moments_Psi4,Class
24,0.216224,80.6413,39.9371,-0.0403821,10970,1.88575,1.05134,0.982565,0.417405,1.71669,0.901397,0.914729,486.468,83.2036,44.1223,0.0219616,88.5227,39.5,68,138,61.8267,15.2461,0.753406,2.73392,1,0,0,176.045,0.0219616,1,-299610,5.35E+06,1.90E+07,1.90E+07,5.34E+06,-0.00248968,0.0444207,0.157713,0.202133,0.0128599,1.94E+07,6.38E+06,-3.78E+07,-313711,1.47E-05,4.83E-06,-2.87E-05,-2.38E-07,0.00699951,-4.57E-11,-5.92E-07,3.39E-08,79.8323,37.9034,-0.0349508,261,2.32089,41.614,95.5815,0.0103702,115.2,0.026761,0.0122457,614.683,89.5761,38.5956,0.107162,87.5919,0.5,35,0,42.8054,22.1762,0.481929,1.92522,1,0,0,174.184,-3.03443,1,-45340.5,102075,518681,523558,97197.8,-0.665588,1.49844,7.61411,9.11255,39.1734,1.28E+06,2.22E+06,294836,37796.5,0.0719229,0.125025,0.0165829,0.00212583,10.9663,-13.8408,-16.9546,1955.78,OK
24,0.237769,77.9939,32.739,0.141897,9584,2.35114,1.04361,1.45368,0.42572,1.74265,0.954582,0.971518,458.125,86.5182,36.7985,0.148704,82.6743,32,46,133,58.2151,17.516,0.699115,2.48864,1,0,0,164.247,-2.99289,1,-2.15E+06,3.57E+06,1.76E+07,1.79E+07,3.24E+06,-0.0234339,0.0388332,0.191747,0.23058,0.0255792,-2.82E+06,3.27E+06,7.42E+06,952853,-3.20E-06,3.71E-06,8.43E-06,1.08E-06,0.00689701,-5.30E-14,-2.19E-08,1.28E-09,74.9655,20.7862,0.166282,187,4.38632,31.5127,137.225,0.00976044,80.5097,0.0351702,0.0346605,434.96,90.7065,20.6794,0.185233,75.4667,0.5,0,12,41.0669,20.6926,0.496126,1.95066,1,0,0,149.933,0.185233,1,-66011,32361.3,372275,384644,19992.1,-1.8877,0.925427,10.6458,11.5713,108.74,-913591,1.81E+06,1.88E+06,478440,-0.13971,0.276329,0.28769,0.0731649,6.28854,135.835,2.27941,339.179,OK
24,0.124451,91,40,0,11646,2.07084,1.07008,1.21597,0.377938,3.08368,0.845445,0.856963,671.782,90.6349,43.7672,-0.076551,96.8859,39.5,64,148,70.5418,19.4708,0.723981,2.59214,1,0,0,192.772,3.06504,1,1.40E+06,5.68E+06,2.38E+07,2.39E+07,5.58E+06,0.0103109,0.0419117,0.175551,0.217462,0.0182846,-1.52E+07,1.76E+07,-4.42E+07,-5.09E+06,-9.59E-06,1.11E-05,-2.80E-05,-3.22E-06,0.0072513,1.53E-11,-2.15E-07,1.72E-08,90.6569,37.8245,-0.0264839,362,2.87206,40.6526,115.757,0.00967307,159.159,0.0285602,0.0271136,850.891,115.99,40.3856,-0.0795667,96.2405,0.5,31,0,54.8617,26.3351,0.519972,1.99585,1,0,0,191.481,-0.0795667,1,84773.8,154365,1.21E+06,1.22E+06,147605,0.646911,1.17796,9.23963,10.4176,66.6645,-711077,3.90E+06,4.89E+06,158424,-0.0149896,0.0821879,0.103145,0.0033396,10.4654,0.54229,-3.74236,400.645,OK
24,0.174646,78.9285,39.6031,-0.0111107,11332,1.96577,1.0412,1.04677,0.45563,1.57347,0.937459,0.935736,473.355,85.9236,43.7099,-0.061235,85.1767,38.5,67,142,61.8604,15.5003,0.749431,2.71334,1,0,0,169,-0.061235,1,946958,5.47E+06,2.09E+07,2.09E+07,5.41E+06,0.00737424,0.0426017,0.162424,0.205026,0.014575,-9.87E+06,1.15E+07,2.92E+07,-2.33E+06,-6.78E-06,7.90E-06,2.01E-05,-1.60E-06,0.00686517,-5.93E-12,-2.06E-07,1.14E-08,78.077,22.1269,-0.0767719,205,3.22633,33.6587,107.594,0.00894946,85.975,0.0411481,0.0207954,470.617,84.1792,26.0914,-0.00867414,78.6025,0.5,0,48,38.125,21.0133,0.448832,1.86971,1,0,0,156.205,3.13292,1,2847.37,34913.6,363140,363165,34888.9,0.0677541,0.830782,8.64105,9.47183,61.0186,-126003,-3.05E+06,-4.05E+06,-256211,-0.0146258,-0.353593,-0.470281,-0.0297396,7.17424,207.87,-1.99581,678.32,OK
24,0.165408,88.8939,38.6027,-0.0256354,11009,2.11127,1.07717,1.27419,0.349083,3.13313,0.838909,0.847655,658.368,89.2714,42.2832,-0.0861318,93.3615,37.5,63,138,69.6214,19.9295,0.713744,2.54793,1,0,0,185.723,3.05546,1,1.46E+06,5.05E+06,2.18E+07,2.19E+07,4.92E+06,0.0120309,0.0416391,0.179935,0.221574,0.0197048,-1.67E+07,-1.24E+07,-7.11E+07,478301,-1.26E-05,-9.27E-06,-5.33E-05,3.58E-07,0.0073476,4.77E-11,-3.33E-08,1.02E-08,88.0012,37.9241,-0.0273904,361,3.00164,38.7598,115.343,0.0111911,157.612,0.0286077,0.0254491,845.578,115.624,38.5204,-0.0493952,92.4035,0.5,0,29,54.6991,25.5745,0.532452,2.02084,1,0,0,183.807,-0.0493952,1,52896.7,136530,1.20E+06,1.21E+06,133915,0.405896,1.04764,9.23819,10.2858,67.7442,-1.28E+06,637153,3.80E+06,330768,-0.0273036,0.0135432,0.080776,0.00703075,9.51355,-0.695184,-3.20951,295.863,OK
24,0.172427,92,40,0,11479,1.96753,1.07889,1.12274,0.367149,3.03257,0.821984,0.865032,661.397,88.0695,44.7615,-0.0423178,96.6665,39.5,69,142,70.3646,19.2015,0.727115,2.60616,1,0,0,192.333,3.09927,1,697776,5.78E+06,2.22E+07,2.23E+07,5.75E+06,0.00529551,0.0438603,0.168698,0.212558,0.0156967,-1.37E+07,6.64E+06,-7.93E+07,-2.51E+06,-9.06E-06,4.39E-06,-5.24E-05,-1.66E-06,0.00737111,2.36E-11,4.88E-08,4.68E-09,91.7893,35.9435,0.029621,358,2.9378,40.2983,117.388,0.0101521,154.836,0.0291792,0.0227949,834.607,116.15,39.5366,0.0232956,95.8428,0.5,0,57,55.3167,25.2077,0.544301,2.04549,1,0,0,190.686,0.0232956,1,-24859.9,140480,1.21E+06,1.21E+06,139901,-0.193969,1.0961,9.41651,10.5126,69.3797,-1.94E+06,-2.45E+06,2.28E+06,290011,-0.0422616,-0.0534986,0.0496834,0.00632069,10.2838,-4.9175,-9.24311,814.095,OK
25,0.193002,115.196,35.8232,-0.0317354,14651,3.3898,1.04355,2.53742,0.32576,1.9425,0.936286,0.899719,598.024,128.44,37.8903,-0.0295216,116.495,34.5,54,201,74.6523,29.7769,0.601125,2.17832,1,0,0,231.482,3.11207,1,1.63E+06,5.31E+06,6.04E+07,6.04E+07,5.26E+06,0.00758267,0.0247218,0.281275,0.305997,0.0660495,1.83E+07,-7.05E+07,-9.41E+07,1.37E+06,5.81E-06,-2.24E-05,-2.99E-05,4.37E-07,0.00689613,-2.23E-11,-4.37E-07,2.59E-08,82.0528,20.4176,-0.0294033,237,3.95923,25.804,101.164,0.0109678,81.1256,0.0507712,0.0373352,491.539,87.7907,22.1737,-0.026548,82.5549,0.5,0,35,40.5023,19.0333,0.530068,2.01599,1,0,0,164.11,3.11504,1,11344.5,29432.8,456351,456652,29131.5,0.20197,0.524004,8.1246,8.6486,57.9322,122444,789626,-541027,-481016,0.00919797,0.0593166,-0.0406419,-0.0361339,4.21653,-1.9005,-4.81753,299.819,OK
25,0.184258,114.05,36.8381,-0.0540015,13390,2.98061,1.10296,2.28751,0.256789,3.76703,0.847576,0.82506,796.149,118.372,39.714,-0.0520473,116.513,35.5,56,180,80.932,28.9371,0.642452,2.29384,1,0,0,231.897,3.08955,1,2.16E+06,5.39E+06,4.68E+07,4.69E+07,5.28E+06,0.0120617,0.0300757,0.260984,0.291059,0.0539004,-1.49E+07,-6.95E+07,-3.00E+08,-4.16E+06,-6.21E-06,-2.90E-05,-0.000125061,-1.73E-06,0.00770377,7.67E-13,9.69E-09,1.13E-08,104.385,31.8396,0.00581389,373,3.68238,32.965,120.39,0.00672327,156.746,0.0380302,0.011924,857.151,120.052,32.6018,-0.0904976,107.291,0.5,0,35,52.9145,31.7149,0.400639,1.79712,1,0,0,213.581,-0.0904976,1,112043,109281,1.33E+06,1.34E+06,99113.4,0.805314,0.785463,9.58681,10.3723,80.0579,-2.40E+06,7.56E+06,4.84E+07,-665936,-0.0462704,0.14567,0.932615,-0.0128323,6.88156,-139.862,-31.6296,1755.54,OK
25,0.301065,112.86,36.0937,-0.0416426,13395,2.97276,1.103,2.27897,0.268465,3.74901,0.85728,0.825276,794.392,118.24,39.7745,-0.0413256,114.943,35.5,58,180,80.5968,28.5152,0.646199,2.30528,1,0,0,228.674,3.10027,1,1.71E+06,5.37E+06,4.67E+07,4.68E+07,5.30E+06,0.0095521,0.0299211,0.260537,0.290458,0.0535487,-1.48E+07,-5.92E+07,-2.90E+08,-4.03E+06,-6.16E-06,-2.46E-05,-0.000120542,-1.68E-06,0.00770431,1.25E-13,5.93E-08,7.96E-09,94.1123,31.1612,0.0322469,354,3.17757,31.0408,97.6346,0.00778202,148.711,0.0448215,0.0237324,813.352,105.424,33.1777,-0.0346445,94.7771,0.5,0,39,47.7542,26.7623,0.439583,1.85507,1,0,0,188.266,-0.0346445,1,30677.4,98480.2,982553,983616,97417,0.2448,0.785855,7.8406,8.62646,50.0092,-2.58E+06,3.17E+06,3.22E+07,-454766,-0.0580685,0.0714797,0.724894,-0.0102513,6.10165,-95.7734,-24.2401,1184.98,OK
25,0.262185,113.152,36.4081,-0.0281616,14441,3.17388,1.05407,2.3455,0.316843,2.32549,0.918288,0.907527,649.622,124.009,39.0718,-0.0223781,115.547,35.5,56,199,76.3707,29.0158,0.620066,2.22897,1,0,0,229.87,3.11921,1,1.12E+06,5.54E+06,5.55E+07,5.55E+07,5.51E+06,0.00536444,0.0265484,0.266107,0.292655,0.0575033,5.79E+06,-5.91E+07,-8.25E+07,-1.80E+06,1.92E-06,-1.96E-05,-2.74E-05,-5.97E-07,0.00703592,3.54E-12,-1.41E-07,9.84E-09,94.7186,23.5633,0.0786255,327,4.37033,26.3488,114.153,0.00950059,121.579,0.046278,0.0319679,706.818,109.48,25.0508,0.0170467,95.2233,0.5,0,44,49.2966,25.8062,0.47651,1.91578,1,0,0,189.447,0.0170467,1,-15825.6,51571.5,979581,979851,51301.7,-0.148001,0.482296,9.16104,9.64334,75.4083,-609494,2.00E+06,8.18E+06,-518331,-0.0174312,0.0572266,0.233958,-0.014824,4.39643,-2.97088,-4.73074,205.354,OK
25,0.251937,114.796,36.1498,-0.0341747,13255,2.95993,1.10748,2.27807,0.249917,3.70811,0.837493,0.823571,785.907,117.605,39.7322,-0.030775,116.401,35.5,58,180,80.249,28.6759,0.642663,2.29448,1,0,0,231.482,3.11082,1,1.25E+06,5.27E+06,4.58E+07,4.58E+07,5.23E+06,0.00710719,0.0299933,0.260642,0.290635,0.0534008,-1.66E+07,-4.89E+07,-3.37E+08,-4.50E+06,-7.12E-06,-2.10E-05,-0.000144528,-1.93E-06,0.007767,7.13E-12,1.87E-07,4.73E-09,99.6122,31.0311,0.0665682,389,3.27194,31.001,100.434,0.00941833,154.751,0.0408914,0.0219713,869.754,112.07,34.2519,0.000848841,100.126,0.5,0,39,51.3034,27.1933,0.469951,1.90454,1,0,0,199.251,0.000848841,1,-939.959,114094,1.22E+06,1.22E+06,114093,-0.00621169,0.753987,8.07182,8.82581,53.5509,-3.17E+06,2.30E+06,2.40E+07,-260860,-0.053779,0.0390913,0.406873,-0.00443158,6.08601,-43.4212,-16.4905,807.764,OK
25,0.293819,115.515,36.0552,-0.0512372,13270,2.98815,1.07819,2.22179,0.243637,4.00594,0.845923,0.844374,817.321,116.657,39.0397,-0.0311852,116.761,34.5,60,180,84.025,29.7192,0.646306,2.30561,1,0,0,231.657,3.11041,1,1.25E+06,5.10E+06,4.51E+07,4.51E+07,5.06E+06,0.00709529,0.0289345,0.25616,0.285095,0.051833,7.58E+06,-1.17E+07,-4.30E+08,-39525.3,3.24E-06,-4.99E-06,-0.000184141,-1.69E-08,0.00736154,-4.51E-12,-2.76E-07,2.38E-08,97.8039,31.7914,0.0344691,374,3.55559,29.1284,102.569,0.00752974,147.135,0.0444181,0.0201884,831.571,111.039,31.2294,-0.047918,98.9594,0.5,0,34,49.4526,28.6772,0.420107,1.82538,1,0,0,196.919,-0.047918,1,50793.5,93624,1.15E+06,1.15E+06,91188.2,0.363132,0.669336,8.22432,8.89366,57.6053,-2.43E+06,3.60E+06,4.10E+07,-235062,-0.046384,0.0689033,0.784019,-0.00449332,5.37297,-56.598,-17.8177,772.611,OK
25,0.217467,114.719,37.593,-0.244979,13541,2.83349,1.06916,2.02945,0.249322,3.62739,0.848912,0.878111,785.647,114.27,40.3284,-0.223545,116.459,35,38,149,80.2311,27.875,0.652566,2.32514,1,0,0,231.905,2.91805,1,8.37E+06,7.41E+06,4.23E+07,4.42E+07,5.51E+06,0.0456229,0.040399,0.230704,0.271103,0.0445419,-9.75E+06,-4.48E+07,-2.69E+08,-3.15E+06,-3.93E-06,-1.80E-05,-0.000108501,-1.27E-06,0.00723877,2.66E-13,3.71E-08,3.50E-09,104.747,34.5355,-0.166086,365,3.98346,34.9766,138.328,0.00701073,152.314,0.0337588,0.0112387,835.838,127.23,31.9396,-0.253353,108.435,0.5,27,0,56.6826,31.9136,0.436978,1.85101,1,0,0,215.87,-0.253353,1,335833,180041,1.39E+06,1.48E+06,93087.8,2.5208,1.3514,10.4347,11.7861,107.923,1.14E+06,1.59E+07,4.75E+07,-1.10E+06,0.023367,0.327906,0.977326,-0.0225962,7.74702,-241.136,-44.7023,2819.48,OK
25,0.250614,113.809,36.4164,-0.0660196,13397,2.86058,1.06838,2.0562,0.250813,3.50138,0.857792,0.867491,767.765,114.162,39.9085,-0.0457392,115.899,35.5,56,180,81.3435,27.9388,0.656533,2.33779,1,0,0,230.495,3.09585,1,1.75E+06,5.41E+06,4.36E+07,4.37E+07,5.33E+06,0.00975098,0.0301673,0.242758,0.272926,0.0455753,2.99E+06,744221,-3.18E+08,-463440,1.24E-06,3.10E-07,-0.000132451,-1.93E-07,0.00722828,-7.67E-14,-7.51E-08,9.83E-09,94.1527,30.3724,0.103082,348,3.25396,30.3824,97.8629,0.00768535,134.54,0.0445868,0.0315998,767.044,104.648,32.1603,-0.062015,95.647,0.5,31,0,46.7037,27.5518,0.410073,1.81064,1,0,0,190.074,-0.062015,1,53367.8,93296.4,949443,952757,89982.6,0.440678,0.770383,7.8399,8.61028,50.7548,-2.57E+06,3.55E+06,3.24E+07,-262643,-0.0608924,0.0842154,0.768972,-0.00623201,5.84552,-110.537,-26.0543,1231.23,OK
25,0.271441,113.268,36.4111,-0.0547398,12993,2.79785,1.05327,1.9469,0.240342,2.60688,0.877727,0.891635,652.409,110.398,39.4583,-0.0115628,114.849,35.5,58,180,76.4931,27.2533,0.643715,2.29768,1,0,0,228.397,3.13003,1,399246,5.06E+06,3.96E+07,3.96E+07,5.06E+06,0.00236495,0.029985,0.23448,0.264465,0.0418405,1.26E+07,7.02E+07,-2.44E+08,-4.60E+06,5.74E-06,3.20E-05,-0.000111145,-2.10E-06,0.00702528,-1.12E-10,-9.53E-07,5.60E-08,94.0796,28.8445,0.144677,291,3.49142,32.3492,111.944,0.00792722,115.858,0.0399177,0.0149088,650.902,102.283,29.2956,0.0553325,95.5026,0.5,31,0,45.1725,27.1627,0.39869,1.79437,1,0,0,190.003,0.0553325,1,-38579.9,64573.2,758962,761099,62436.3,-0.455591,0.762547,8.9626,9.72514,68.0711,-1.80E+06,3.99E+06,1.43E+07,-480926,-0.0730735,0.161876,0.579724,-0.0195164,6.62684,-197.367,-37.313,2017.49,OK
25,0.240212,115.073,36.3329,-0.0554985,13052,2.81694,1.06152,1.99022,0.227795,2.74424,0.868108,0.872628,670.894,111.459,39.5675,-0.00863467,117.002,35.5,58,180,78.2333,28.5396,0.635198,2.27218,1,0,0,232.8,3.13296,1,305895,5.11E+06,4.05E+07,4.05E+07,5.11E+06,0.00179564,0.030003,0.237939,0.267942,0.0432503,1.45E+07,7.84E+07,-3.20E+08,-5.51E+06,6.54E-06,3.53E-05,-0.000144132,-2.48E-06,0.00713566,-1.91E-10,-1.26E-06,7.61E-08,95.4497,28.8956,0.142812,308,3.66186,30.966,112.393,0.0077586,121.785,0.0415598,0.0176787,686.558,105.437,28.7933,0.0488095,96.5677,0.5,0,31,46.3588,28.0049,0.395909,1.79046,1,0,0,192.094,0.0488095,1,-38604.1,65722.9,854123,856009,63837.2,-0.406941,0.692812,9.00366,9.69647,69.7325,-1.61E+06,4.02E+06,1.70E+07,-522453,-0.0551272,0.137705,0.581535,-0.0178811,6.07224,-105.759,-26.4949,1320.46,OK
25,0.23638,114.609,35.7815,-0.0416426,14627,3.32743,1.02714,2.41774,0.338706,1.93112,0.943799,0.897944,595.782,126.146,37.9108,-0.0576315,116.253,34.5,52,195,75.6325,28.7354,0.620065,2.22897,1,0,0,231.041,3.08396,1,3.04E+06,5.43E+06,5.80E+07,5.82E+07,5.26E+06,0.0142271,0.0253855,0.271154,0.29654,0.0612118,3.12E+06,-7.80E+06,9.47E+07,-79949.3,9.98E-07,-2.49E-06,3.03E-05,-2.55E-08,0.00668097,1.98E-14,4.86E-09,2.82E-10,93.8965,19.76,-0.0587558,243,5.90264,26.2589,153.997,0.00694212,86.8201,0.0495817,0.0352922,514.894,109.494,18.55,0.031911,95.8231,0.5,0,40,47.1357,28.4466,0.396496,1.79128,1,0,0,190.646,-3.10968,1,-22559.2,21624.3,727604,728325,20904.2,-0.382042,0.366209,12.322,12.6883,143.526,902602,-1.03E+06,-8.95E+06,-297155,0.0629039,-0.0718158,-0.623735,-0.0207093,4.36649,-7.94639,-9.72665,503.118,OK
25,0.170986,113,36,0,13614,2.96257,1.05038,2.11181,0.309477,3.53865,0.877756,0.85572,778.066,116.125,39.1973,-0.0360575,116.217,35.5,57,177,81.6824,27.1153,0.66804,2.37573,1,0,0,231.251,-0.0360575,1,1.47E+06,5.28E+06,4.58E+07,4.59E+07,5.23E+06,0.00790473,0.0284992,0.247345,0.275844,0.0481433,6.93E+06,1.83E+07,1.47E+08,-876306,2.75E-06,7.26E-06,5.83E-05,-3.47E-07,0.00698665,1.10E-12,1.21E-08,1.23E-09,112.506,32.1939,-0.0920468,422,4.93099,34.0803,167.049,0.00802258,163.492,0.0361332,0.0294203,931.127,150.245,30.4696,-0.0238938,113.788,0.5,0,70,68.0777,34.1005,0.499095,1.95611,1,0,0,226.126,3.1177,1,54542.2,99249,2.38E+06,2.38E+06,97945.6,0.306272,0.557316,13.3656,13.9229,164.428,4.06E+06,-273367,-5.61E+07,297142,0.054021,-0.00363755,-0.74646,0.00395391,7.35508,-82.9152,-25.6719,1533.25,OK
25,0.236586,113,36,0,14435,3.14864,1.03868,2.27043,0.324481,2.17294,0.921246,0.906189,627.823,122.585,38.9325,-0.0368958,115.642,35.5,56,197,76.1834,27.9054,0.633707,2.2678,1,0,0,230.243,3.1047,1,1.80E+06,5.54E+06,5.42E+07,5.42E+07,5.47E+06,0.00862584,0.0265696,0.259934,0.286504,0.0547566,-1.27E+07,-3.39E+06,1.39E+08,-2.38E+06,-4.23E-06,-1.13E-06,4.62E-05,-7.91E-07,0.00683193,-2.44E-12,-1.34E-07,7.45E-09,103.51,27.1976,-0.0102037,334,5.51727,30.9341,169.672,0.0088715,128.713,0.0335476,0.0364927,735.002,134.704,24.4149,0.0208758,105.619,0.5,0,39,60.4501,31.0187,0.486872,1.93396,1,0,0,210.238,-3.12072,1,-30581.3,50411.8,1.51E+06,1.52E+06,49773.3,-0.274134,0.451897,13.5759,14.0278,172.54,337998,-554027,-5.36E+06,-404335,0.0090714,-0.0148693,-0.143767,-0.0108518,6.05976,0.374323,0.283509,86.0285,OK
25,0.218096,113,36,0,13654,2.92162,1.05551,2.0838,0.31009,3.42462,0.87207,0.850956,766.551,115.771,39.6255,-0.0218241,116.134,35.5,59,176,81.1309,27.0335,0.666791,2.37152,1,0,0,231.041,-0.0218241,1,881213,5.38E+06,4.57E+07,4.58E+07,5.36E+06,0.00472673,0.0288526,0.245298,0.27415,0.0469379,1.53E+06,3.42E+07,2.03E+08,-2.26E+06,6.01E-07,1.34E-05,7.99E-05,-8.90E-07,0.00705514,-5.24E-14,-8.85E-08,7.17E-09,110.129,33.2788,-0.0624188,427,4.75727,34.6533,163.855,0.00822823,167.692,0.0359428,0.0226485,948.583,149.689,31.4653,0.00587393,112.819,0.5,0,102,67.8846,34.1007,0.497667,1.95348,1,0,0,224.357,-3.13572,1,-13428.9,105769,2.39E+06,2.39E+06,105690,-0.0736521,0.580098,13.1183,13.6984,157.229,4.01E+06,2.63E+06,-5.51E+07,67889.4,0.051484,0.0338221,-0.707409,0.000872003,7.60449,-70.7945,-24.0611,1490.86,OK
25,0.202266,114,36,0,14452,3.15556,1.04,2.28179,0.319112,2.25757,0.921684,0.898822,640.309,122.87,38.9375,-0.0372391,116.764,35.5,54,201,77.0843,28.3692,0.631972,2.26274,1,0,0,232.207,3.10435,1,1.83E+06,5.55E+06,5.45E+07,5.45E+07,5.48E+06,0.00874049,0.0265526,0.260831,0.287384,0.055192,-1.09E+07,5.30E+06,1.35E+08,-3.44E+06,-3.60E-06,1.75E-06,4.46E-05,-1.14E-06,0.00684934,-1.63E-12,-1.14E-07,6.38E-09,106.796,22.1732,0.0522779,326,5.833,29.4519,170.793,0.00869111,122.727,0.0388836,0.0338133,709.061,133.517,22.8899,0.0439127,108.017,0.5,0,53,59.836,30.6441,0.487865,1.93573,1,0,0,215.035,0.0439127,1,-61845.3,45419.3,1.45E+06,1.45E+06,42701.8,-0.581931,0.427372,13.6453,14.0727,176.068,110319,-1.12E+06,3.64E+06,-389290,0.00318419,-0.0324651,0.105121,-0.0112362,5.49296,0.231889,1.27292,60.182,OK
25,0.196575,113,35,0,13191,2.97487,1.09767,2.26542,0.258315,3.55737,0.857394,0.8366,767.907,117.094,39.3609,-0.0231714,114.951,35.5,56,178,80.0037,28.7623,0.640488,2.28791,1,0,0,228.674,-0.0231714,1,928980,5.13E+06,4.52E+07,4.52E+07,5.11E+06,0.00533889,0.0294862,0.25973,0.289216,0.0531263,6.80E+06,-3.80E+07,3.29E+08,-2.30E+06,2.96E-06,-1.66E-05,0.000143357,-1.00E-06,0.00762994,7.36E-13,9.20E-08,7.44E-09,95.5779,30.85,0.0713075,305,3.3495,38.0404,126.416,0.00677632,125.896,0.0448926,0.00938798,694.642,111.221,33.2053,-0.00570548,96.114,0.5,0,39,50.4412,27.6479,0.451879,1.87462,1,0,0,191.212,3.13589,1,4901.76,84100.4,943196,943224,84072.5,0.052693,0.904063,10.1392,11.0432,85.2983,3.32E+06,-933469,-3.20E+07,-128135,0.117047,-0.0329003,-1.12655,-0.00451613,9.16367,-662.921,-78.7078,5802.51,OK
25,0.149496,113.783,36.0207,-0.0420804,13241,2.951,1.10135,2.25008,0.253308,3.53591,0.844021,0.833812,767.037,117.039,39.661,-0.0437971,116.021,35.5,54,181,79.8734,28.4184,0.644207,2.29917,1,0,0,230.894,-0.0437971,1,1.76E+06,5.28E+06,4.53E+07,4.53E+07,5.21E+06,0.0100138,0.0301382,0.258194,0.288332,0.0524106,8.60E+06,-3.08E+07,2.63E+08,-1.77E+06,3.70E-06,-1.33E-05,0.00011328,-7.63E-07,0.00768122,8.56E-13,8.98E-08,5.42E-09,94.7004,31.4612,-0.0906599,328,3.32645,38.4782,126.996,0.00913704,137.803,0.0364525,0.0181728,753.654,115.601,34.7519,-0.0804928,95.2629,0.5,0,39,53.9904,25.7482,0.523097,2.00202,1,0,0,189.526,3.0611,1,79887.1,105475,1.09E+06,1.10E+06,99031.2,0.742555,0.980401,10.1257,11.1061,85.8417,2.91E+06,-2.69E+06,-1.86E+07,246810,0.0825917,-0.0763721,-0.526268,0.00699426,9.37584,-155.303,-40.9221,3210.03,OK
25,0.259665,114.561,36.2525,-0.0298419,13269,2.96259,1.10385,2.27025,0.247983,3.652,0.843011,0.8284,780.35,117.526,39.6701,-0.0340358,116.796,35.5,54,182,80.5095,29.104,0.638503,2.28196,1,0,0,232.362,-0.0340358,1,1.38E+06,5.27E+06,4.58E+07,4.58E+07,5.22E+06,0.00784217,0.0299173,0.259971,0.289888,0.0531707,9.00E+06,-2.83E+07,3.28E+08,-2.30E+06,3.85E-06,-1.21E-05,0.000140442,-9.83E-07,0.00771612,2.28E-12,1.56E-07,4.27E-09,94.9008,31.5525,-0.229232,381,3.14046,31.691,98.5245,0.00979242,153.512,0.0422161,0.0333073,857.311,109.863,34.9831,-0.0793086,96.0785,0.5,0,39,50.3833,26.9201,0.465694,1.89736,1,0,0,191.157,3.06228,1,81590,123053,1.14E+06,1.15E+06,116569,0.562066,0.847702,7.87524,8.72294,50.6499,3.20E+06,529276,-2.01E+07,269741,0.0578725,0.00956989,-0.363179,0.00487721,6.35993,-39.6953,-16.2292,833.924,OK
25,0.264834,114.331,35.1709,-0.0224681,14525,3.40843,1.04643,2.56668,0.330386,1.95392,0.943672,0.903741,597.196,128.415,37.6756,-0.0247753,116.072,34.5,56,202,74.6749,29.8285,0.600555,2.17686,1,0,0,230.825,-0.0247753,1,1.36E+06,5.19E+06,5.98E+07,5.99E+07,5.15E+06,0.00642397,0.0245904,0.283668,0.308258,0.0672863,-2.08E+07,-3.90E+07,3.53E+07,-3.72E+06,-6.80E-06,-1.27E-05,1.15E-05,-1.21E-06,0.00693424,-4.12E-12,-2.03E-07,1.33E-08,80.5292,20.3501,-0.0464781,233,4.10101,25.0887,101.889,0.0103292,79.5807,0.0517433,0.0265185,482.711,87.3549,21.3008,-0.0479527,81.0388,0.5,0,46,39.959,19.4418,0.513456,1.98318,1,0,0,161.078,-0.0479527,1,20016.8,27390.1,443538,444499,26429.5,0.368709,0.504524,8.16995,8.67447,59.3025,-144330,574571,1.89E+06,-444156,-0.01141,0.045423,0.149674,-0.035113,3.98599,-0.194401,-3.32028,228.243,OK
